ID,Z1,Z2,Z3,Z4,Z5,Z6,X,Y,X2,Y2,__X,__Y
ridge,0.00553136691451073,0.235059425234795,74.3507461547852,1.99176702908588e-010,-8.47346193211251e-010,1,352600.28125,5023799,352600.28125,5023799,352600.28125,5023799
ridge,0.00582111999392509,0.219155684113503,65.590202331543,2.04537442538566e-010,-9.33297439331682e-010,1,353017.625,5023761,353017.625,5023761,353017.625,5023761
ridge,0.00598309282213449,0.137723833322525,58.0164413452148,-1.39006611776793e-010,-0.00000000100931418778316,1,353234.875,5023744,353234.875,5023744,353234.875,5023744
ridge,0.00665162783116102,0.308283656835556,43.8414916992188,-4.21963908259215e-010,-0.00000000136875211165233,1,354046.5,5023755.5,354046.5,5023755.5,354046.5,5023755.5
ridge,0.00704439217224717,0.021695701405406,8.45179557800293,-6.45037800950377e-010,-0.0000000297311331109995,1,357173,5023804,357173,5023804,357173,5023804
ridge,0.00118932512123138,0.372281074523926,-32.9917144775391,2.67051381008798e-010,-7.17338077826923e-010,1,362316.0625,5023745.5,362316.0625,5023745.5,362316.0625,5023745.5
ridge,0.00172071810811758,0.513852000236511,-21.7054748535156,-2.31008795426035e-010,-4.49562914672796e-010,1,372023.28125,5023809.5,372023.28125,5023809.5,372023.28125,5023809.5
ridge,0.00124086218420416,0.748059988021851,-14.5894927978516,0.00000000257440913031814,-0.00000000344144757136178,1,374533.9375,5023783,374533.9375,5023783,374533.9375,5023783
ridge,0.00694050220772624,0.0809603407979012,50.0463981628418,-6.83207102003536e-011,-8.43878744660742e-010,1,354183.25,5024020,354183.25,5024020,354183.25,5024020
ridge,0.00736551126465201,0.354804903268814,21.1024436950684,-5.18549092554110e-010,-0.00000000146150480606622,1,354891.03125,5023965,354891.03125,5023965,354891.03125,5023965
ridge,0.00674692587926984,0.233166679739952,0.150026246905327,0.00000000398465349604749,-0.0000000170892917594756,1,357180.53125,5024000,357180.53125,5024000,357180.53125,5024000
ridge,0.00122359383385628,0.554891109466553,-50.3379516601563,3.80255105181249e-010,-6.85278778167486e-010,1,362180.8125,5023977,362180.8125,5023977,362180.8125,5023977
ridge,0.00177006481681019,0.300857424736023,-19.2409362792969,-1.54345078384743e-010,-5.13017350822764e-010,1,371943.78125,5023980.5,371943.78125,5023980.5,371943.78125,5023980.5
ridge,0.0017379957716912,0.486020296812058,-38.8652038574219,-1.30503302608886e-010,-2.68514099843742e-010,1,372165.71875,5023972.5,372165.71875,5023972.5,372165.71875,5023972.5
ridge,0.00174569443333894,0.197270512580872,-58.9327621459961,-0.00000000342048522838923,-0.0000000173390599655932,1,374401.3125,5024002,374401.3125,5024002,374401.3125,5024002
ridge,0.00149587658233941,0.247725367546082,-79.5540390014648,0.0000000046854808921637,-0.0000000189140134665422,1,374597.5625,5023987,374597.5625,5023987,374597.5625,5023987
ridge,0.00131453108042479,0.197923719882965,80.9231796264648,0.0000000032765279378566,-0.0000000165544982166921,1,374803.09375,5023980.5,374803.09375,5023980.5,374803.09375,5023980.5
ridge,0.00114209007006139,0.142258882522583,80.671028137207,9.75955760651459e-010,-0.00000000686042023190225,1,375000.03125,5024000,375000.03125,5024000,375000.03125,5024000
ridge,0.00107576791197062,0.283114969730377,-81.2024154663086,7.31293525735310e-010,-0.00000000258302668143529,1,375206.0625,5024039,375206.0625,5024039,375206.0625,5024039
ridge,0.00106991839129478,0.306679904460907,-73.7322463989258,4.07004707714265e-010,-0.00000000132713195988288,1,375408.25,5024028.5,375408.25,5024028.5,375408.25,5024028.5
ridge,0.00764952506870031,0.188671097159386,8.33390426635742,-1.76269804308404e-010,-9.34270327768161e-010,1,355172.90625,5024204,355172.90625,5024204,355172.90625,5024204
ridge,0.00668577803298831,0.047085415571928,-1.99923706054688,-4.71283012615231e-010,-0.0000000100091082089193,1,357163.375,5024198.5,357163.375,5024198.5,357163.375,5024198.5
ridge,0.00141989928670228,0.168239399790764,-63.3760070800781,1.61062940762235e-010,-9.57343759822038e-010,1,361647.78125,5024295.5,361647.78125,5024295.5,361647.78125,5024295.5
ridge,0.00134996068663895,0.445939749479294,-69.7752151489258,3.67707642112691e-010,-8.24567969459622e-010,1,361830.625,5024283,361830.625,5024283,361830.625,5024283
ridge,0.00128903554286808,0.44868466258049,-66.4544830322266,4.09704298265368e-010,-9.13123021639706e-010,1,361994.125,5024186.5,361994.125,5024186.5,361994.125,5024186.5
ridge,0.00169713515788317,0.645263433456421,-53.0400619506836,-2.48011333692233e-010,-3.84356713123424e-010,1,372565.53125,5024154,372565.53125,5024154,372565.53125,5024154
ridge,0.00173388025723398,0.013156620785594,89.5459899902344,8.26512192020346e-011,-0.00000000628210106157212,1,373999.53125,5024261,373999.53125,5024261,373999.53125,5024261
ridge,0.00184518250171095,0.344966173171997,-60.9535446166992,-0.00000000338810690614366,-0.0000000098215631183507,1,374201.78125,5024203,374201.78125,5024203,374201.78125,5024203
ridge,0.00632175244390965,0.667254328727722,73.1453170776367,4.25061041919861e-010,-6.37030039829511e-010,1,353418.9375,5024337.5,353418.9375,5024337.5,353418.9375,5024337.5
ridge,0.00753971189260483,0.222765818238258,46.6335372924805,-2.24976925977671e-010,-0.00000000100992569862512,1,354650.40625,5024346.5,354650.40625,5024346.5,354650.40625,5024346.5
ridge,0.00782328099012375,0.327965408563614,8.35368061065674,-3.22715409950547e-010,-9.83992221037511e-010,1,355203,5024399.5,355203,5024399.5,355203,5024399.5
ridge,0.00665545370429754,0.0740405693650246,-8.21293640136719,4.57607063353294e-010,-0.00000000618049078582317,1,357123.46875,5024389,357123.46875,5024389,357123.46875,5024389
ridge,0.00163251545745879,0.463487803936005,-59.0371322631836,4.26142288123543e-010,-9.19425036105537e-010,1,361239.5625,5024466,361239.5625,5024466,361239.5625,5024466
ridge,0.00153925328049809,0.540161073207855,-62.2464294433594,3.95918853257626e-010,-7.32964466898522e-010,1,361412.6875,5024424,361412.6875,5024424,361412.6875,5024424
ridge,0.00145876000169665,0.345140099525452,-59.5115661621094,2.40716002686270e-010,-6.97444324515573e-010,1,361545.8125,5024308,361545.8125,5024308,361545.8125,5024308
ridge,0.00193862325977534,0.114561453461647,9.81562900543213,8.02125865728698e-011,-7.00170810219447e-010,1,370478.46875,5024386.5,370478.46875,5024386.5,370478.46875,5024386.5
ridge,0.0019653441850096,0.248967289924622,3.0944197177887,2.46389852964768e-010,-9.89647475080346e-010,1,371127.09375,5024404,371127.09375,5024404,371127.09375,5024404
ridge,0.00180802261456847,0.000860214000567794,-51.9679870605469,-4.80449013906536e-013,-5.58522672555739e-010,1,372147.03125,5024332.5,372147.03125,5024332.5,372147.03125,5024332.5
ridge,0.00175716273952276,0.452339023351669,-72.3093490600586,2.79324174901063e-010,-6.17510653722064e-010,1,372398.4375,5024395,372398.4375,5024395,372398.4375,5024395
ridge,0.00171540910378098,0.0628420636057854,-88.2082366943359,-3.32982807993432e-011,-5.29872479226867e-010,1,372602.5625,5024482,372602.5625,5024482,372602.5625,5024482
ridge,0.00155591254588217,0.668859004974365,-89.4864349365234,7.96005705794300e-010,-0.00000000119009491150734,1,373400.5625,5024462.5,373400.5625,5024462.5,373400.5625,5024462.5
ridge,0.00157201429829001,0.311013609170914,-82.5865020751953,3.45465100970443e-010,-0.00000000111077169684393,1,373607.0625,5024454.5,373607.0625,5024454.5,373607.0625,5024454.5
ridge,0.00168059149291366,0.511521816253662,-47.2422637939453,0.00000000114235110260097,-0.00000000223324025938609,1,374009.40625,5024410,374009.40625,5024410,374009.40625,5024410
ridge,0.00173339922912419,0.26141682267189,-10.8653259277344,0.00000000194443305900904,-0.00000000743805639302764,1,374136.46875,5024388,374136.46875,5024388,374136.46875,5024388
ridge,0.00682896142825484,0.0257712285965681,76.8044967651367,3.93071131199463e-011,-0.00000000152523238483582,1,353817.90625,5024523.5,353817.90625,5024523.5,353817.90625,5024523.5
ridge,0.00728960894048214,0.241684228181839,73.5204391479492,-4.22327839366687e-010,-0.00000000174743652880949,1,354192.09375,5024627,354192.09375,5024627,354192.09375,5024627
ridge,0.00766566162928939,0.292385548353195,68.5450668334961,-4.70099181804073e-010,-0.00000000160780577740383,1,354574.78125,5024664,354574.78125,5024664,354574.78125,5024664
ridge,0.00784188881516457,0.55422568321228,37.3595008850098,-0.00000000109044895335586,-0.00000000196751792636007,1,354883.84375,5024536,354883.84375,5024536,354883.84375,5024536
ridge,0.00192885939031839,0.593333780765533,-51.3665313720703,5.00814778536807e-010,-8.44069203420617e-010,1,360807.78125,5024609.5,360807.78125,5024609.5,360807.78125,5024609.5
ridge,0.00180506811011583,0.86419552564621,-56.7207107543945,5.98082028346880e-010,-6.92067958496523e-010,1,360994.25,5024591.5,360994.25,5024591.5,360994.25,5024591.5
ridge,0.00197538104839623,0.0417664423584938,16.9104251861572,3.04674341311539e-011,-7.29471594240749e-010,1,370486.9375,5024573.5,370486.9375,5024573.5,370486.9375,5024573.5
ridge,0.00203120964579284,0.162271246314049,-2.500244140625,2.15260143043849e-010,-0.00000000132654520701436,1,371166.84375,5024598.5,371166.84375,5024598.5,371166.84375,5024598.5
ridge,0.0019117584452033,0.457737624645233,-46.940185546875,1.87582741006942e-010,-4.09804079559706e-010,1,371833.125,5024635.5,371833.125,5024635.5,371833.125,5024635.5
ridge,0.00188387674279511,0.0341443903744221,-40.1732940673828,-2.85083900930516e-011,-8.34936231264294e-010,1,371909.125,5024523.5,371909.125,5024523.5,371909.125,5024523.5
ridge,0.00161735806614161,0.284559190273285,-33.9791870117188,4.83727391475952e-010,-0.00000000169991831722172,1,373939.5,5024559,373939.5,5024559,373939.5,5024559
ridge,0.00163481198251247,0.0588554963469505,2.57980132102966,3.45800277301578e-010,-0.000000005875411712708,1,374106.53125,5024604,374106.53125,5024604,374106.53125,5024604
ridge,0.00809870194643736,0.473557084798813,29.5011749267578,-6.67766397732805e-010,-0.0000000014101074752304,1,355166.71875,5024819,355166.71875,5024819,355166.71875,5024819
ridge,0.00217690947465599,0.405999690294266,-61.6523284912109,4.52906906422967e-010,-0.00000000111553510873108,1,360644.625,5024882.5,360644.625,5024882.5,360644.625,5024882.5
ridge,0.00202317233197391,0.348151355981827,-60.173957824707,3.89291737734609e-010,-0.00000000111816811365628,1,360789.625,5024782,360789.625,5024782,360789.625,5024782
ridge,0.001873689587228,0.636057198047638,-67.9252243041992,5.50284096068054e-010,-8.65148785944569e-010,1,360999.96875,5024800,360999.96875,5024800,360999.96875,5024800
ridge,0.00174413213972002,0.402738004922867,-66.4987640380859,3.43305300853913e-010,-8.52428350128775e-010,1,361158.40625,5024704.5,361158.40625,5024704.5,361158.40625,5024704.5
ridge,0.00201244605705142,0.319902837276459,25.6847076416016,2.85379470055247e-010,-8.92081741810102e-010,1,370497.53125,5024753,370497.53125,5024753,370497.53125,5024753
ridge,0.00210694409906864,0.210433304309845,-2.87765502929688,3.41562778061189e-010,-0.00000000162314028884225,1,371169.21875,5024798.5,371169.21875,5024798.5,371169.21875,5024798.5
ridge,0.00194852333515882,0.373074173927307,-52.7677536010742,3.39161781992559e-010,-9.09100128509976e-010,1,371762.46875,5024750.5,371762.46875,5024750.5,371762.46875,5024750.5
ridge,0.00170369818806648,0.873432755470276,76.7800521850586,1.98915744986650e-010,-2.27740187819236e-010,1,372611.5,5024751,372611.5,5024751,372611.5,5024751
ridge,0.000872496690135449,0.510927736759186,-51.2659606933594,0.00000000148291645629683,-0.0000000029023996539479,1,375044.75,5024856,375044.75,5024856,375044.75,5024856
ridge,0.000840993481688201,0.784565567970276,-48.9668273925781,0.00000000143066503088818,-0.00000000182351234112588,1,375166.4375,5024761.5,375166.4375,5024761.5,375166.4375,5024761.5
ridge,0.0081809600815177,0.280094414949417,21.8424510955811,-3.98737265427940e-010,-0.00000000142358169696877,1,355281.78125,5024967,355281.78125,5024967,355281.78125,5024967
ridge,0.00821072701364756,0.359864801168442,22.2164077758789,-4.78392325753418e-010,-0.00000000132936683883145,1,355308.09375,5025037.5,355308.09375,5025037.5,355308.09375,5025037.5
ridge,0.00695276260375977,0.621553301811218,-59.8257446289063,7.06668612515671e-010,-0.00000000113693965353434,1,356995.53125,5024992.5,356995.53125,5024992.5,356995.53125,5024992.5
ridge,0.00244309287518263,0.173111796379089,-69.1281051635742,2.67066035952723e-010,-0.00000000154273738228738,1,360421.4375,5025056,360421.4375,5025056,360421.4375,5025056
ridge,0.00226164679042995,0.237270310521126,-69.2820739746094,3.53461093727248e-010,-0.00000000148969792057585,1,360598.21875,5024995.5,360598.21875,5024995.5,360598.21875,5024995.5
ridge,0.00209217541851103,0.174222141504288,-69.1748123168945,2.41312525517401e-010,-0.0000000013850852687014,1,360770.875,5024923.5,360770.875,5024923.5,360770.875,5024923.5
ridge,0.00191985000856221,0.517303586006165,-74.9079666137695,6.53735066080685e-010,-0.00000000126373578268613,1,360977.90625,5024918,360977.90625,5024918,360977.90625,5024918
ridge,0.00219923001714051,0.167156204581261,-2.22048950195313,3.52192663921613e-010,-0.00000000210696726732351,1,371164.125,5024998.5,371164.125,5024998.5,371164.125,5024998.5
ridge,0.00141452962998301,0.263197958469391,16.8190593719482,-6.29758301062822e-010,-0.00000000239271735757995,1,374104.6875,5025029,374104.6875,5025029,374104.6875,5025029
ridge,0.00131145305931568,0.0203997436910868,42.9691352844238,-6.06789063439805e-011,-0.00000000297449354036416,1,374307.71875,5025086,374307.71875,5025086,374307.71875,5025086
ridge,0.00111906137317419,0.610393941402435,72.7690963745117,0.00000000167783553717271,-0.00000000274877498540604,1,374579.09375,5025067.5,374579.09375,5025067.5,374579.09375,5025067.5
ridge,0.000983428792096674,0.47597062587738,-86.2284774780273,0.00000000141250922069958,-0.00000000296763946749934,1,374800.03125,5025000.5,374800.03125,5025000.5,374800.03125,5025000.5
ridge,0.000905459572095424,0.177845418453217,-70.3333282470703,5.49417289441578e-010,-0.00000000308929681835934,1,374978.125,5024939,374978.125,5024939,374978.125,5024939
ridge,0.00827142782509327,0.0378082618117332,11.723729133606,-4.79573603051620e-011,-0.00000000126843602288318,1,355402.8125,5025199.5,355402.8125,5025199.5,355402.8125,5025199.5
ridge,0.00728616816923022,0.0203279554843903,-64.5727691650391,7.72215624778028e-012,-3.79878656309174e-010,1,356808.59375,5025218,356808.59375,5025218,356808.59375,5025218
ridge,0.00271003600209951,0.745288729667664,-66.5629348754883,7.15919601379511e-010,-9.60593604659721e-010,1,360163.6875,5025116,360163.6875,5025116,360163.6875,5025116
ridge,0.000925857457332313,0.47221639752388,52.6609268188477,1.08179160074329e-010,-2.29088109593434e-010,1,362358.9375,5025254,362358.9375,5025254,362358.9375,5025254
ridge,0.00223405403085053,0.809328019618988,32.7520866394043,8.47247938473572e-010,-0.0000000010468536038033,1,370811.96875,5025192.5,370811.96875,5025192.5,370811.96875,5025192.5
ridge,0.00230924761854112,0.202229306101799,-12.7388763427734,6.32224494978573e-010,-0.00000000312627523868514,1,371175.3125,5025194.5,371175.3125,5025194.5,371175.3125,5025194.5
ridge,0.00120006361976266,0.186129286885262,38.7411041259766,-2.81134115986958e-010,-0.00000000151042389706646,1,374332.8125,5025254,374332.8125,5025254,374332.8125,5025254
ridge,0.00833647232502699,0.134399592876434,5.6452169418335,-1.60404578508633e-010,-0.00000000119349008453895,1,355462.25,5025394,355462.25,5025394,355462.25,5025394
ridge,0.0015700237127021,0.546250522136688,-37.265625,4.31075508622314e-010,-7.89153520308616e-010,1,365622.84375,5025417.5,365622.84375,5025417.5,365622.84375,5025417.5
ridge,0.00220185145735741,0.774548470973969,-32.3233337402344,0.00000000205779593365207,-0.0000000026567683608647,1,370497.8125,5025462,370497.8125,5025462,370497.8125,5025462
ridge,0.00234517315402627,0.580149054527283,45.4831275939941,0.00000000179092407570636,-0.00000000308700687234875,1,370833.6875,5025365.5,370833.6875,5025365.5,370833.6875,5025365.5
ridge,0.00245599867776036,0.126801908016205,10.7732667922974,4.33687752376954e-010,-0.00000000342019879084887,1,371044.1875,5025391.5,371044.1875,5025391.5,371044.1875,5025391.5
ridge,0.00245524849742651,0.155673265457153,-21.5931091308594,8.73864092199028e-010,-0.0000000056134501491556,1,371157.125,5025383,371157.125,5025383,371157.125,5025383
ridge,0.00162906479090452,0.0857173725962639,11.3122892379761,-2.17845408378992e-010,-0.00000000254143817102204,1,372528.96875,5025414,372528.96875,5025414,372528.96875,5025414
ridge,0.00133437709882855,0.0600531995296478,43.8899230957031,2.81807355229091e-011,-4.69262850799623e-010,1,373152.3125,5025446,373152.3125,5025446,373152.3125,5025446
ridge,0.000526280084159225,0.736362218856812,67.6325073242188,9.66374091859734e-010,-0.00000000131236244094168,1,363208.78125,5025578.5,363208.78125,5025578.5,363208.78125,5025578.5
ridge,0.000588055059779435,0.945502161979675,69.4494705200195,0.0000000018154658887326,-0.0000000019201076284503,1,363563.40625,5025697.5,363563.40625,5025697.5,363563.40625,5025697.5
ridge,0.00188219198025763,0.387490272521973,-44.1369018554688,-0.00000000378513442811368,-0.00000000976833369747965,1,364692.90625,5025690,364692.90625,5025690,364692.90625,5025690
ridge,0.0018212681170553,0.535705864429474,7.78264188766479,-0.00000000161822133470935,-0.00000000302072744595705,1,364830.6875,5025596,364830.6875,5025596,364830.6875,5025596
ridge,0.00160858512390405,0.559676170349121,-36.5590057373047,3.60357188533555e-010,-6.43867292815514e-010,1,365520.25,5025541,365520.25,5025541,365520.25,5025541
ridge,0.00239452160894871,0.098378911614418,-0.908355712890625,0.00000000114839959763913,-0.0000000116732294941357,1,370257.53125,5025601,370257.53125,5025601,370257.53125,5025601
ridge,0.0022938521578908,0.711632132530212,-41.2158355712891,0.00000000453763293606357,-0.00000000637637453948514,1,370378.6875,5025581.5,370378.6875,5025581.5,370378.6875,5025581.5
ridge,0.00267885322682559,0.208183407783508,6.97666168212891,0.00000000180881087885609,-0.00000000868854499458394,1,371042.5625,5025595,371042.5625,5025595,371042.5625,5025595
ridge,0.00263889855705202,0.296263158321381,-20.668212890625,0.00000000265757194028993,-0.00000000897030894009276,1,371116.75,5025568.5,371116.75,5025568.5,371116.75,5025568.5
ridge,0.00156014144886285,0.177263200283051,10.9561729431152,4.07378797362412e-010,-0.00000000229815766417119,1,372556.34375,5025608.5,372556.34375,5025608.5,372556.34375,5025608.5
ridge,0.00754071399569511,0.512591063976288,65.5276870727539,-0.00000000268182587248589,-0.00000000523190157863951,1,353777.46875,5025849.5,353777.46875,5025849.5,353777.46875,5025849.5
ridge,0.00845053046941757,0.336370676755905,2.9089298248291,-3.83031523165656e-010,-0.0000000011387185638867,1,355500.28125,5025805,355500.28125,5025805,355500.28125,5025805
ridge,0.00371396006084979,0.0243271887302399,-70.1399154663086,-2.34591235326320e-011,-9.64317070639709e-010,1,359565.9375,5025705.5,359565.9375,5025705.5,359565.9375,5025705.5
ridge,0.000765351578593254,0.591503322124481,67.027099609375,8.56248405511906e-010,-0.00000000144758005582446,1,363819.9375,5025753,363819.9375,5025753,363819.9375,5025753
ridge,0.00185031059663743,0.316434979438782,12.1987962722778,0.0000000010435670105835,-0.00000000329788774067197,1,364847.84375,5025789.5,364847.84375,5025789.5,364847.84375,5025789.5
ridge,0.00169826787896454,0.837250828742981,-56.4739379882813,4.51323534100823e-010,-5.39054134662820e-010,1,365438.9375,5025859,365438.9375,5025859,365438.9375,5025859
ridge,0.00155900907702744,0.0992001965641975,-53.5568695068359,1.00441044370569e-010,-0.00000000101250852146961,1,369368.46875,5025757.5,369368.46875,5025757.5,369368.46875,5025757.5
ridge,0.00267436821013689,0.0828874856233597,-7.13002014160156,-0.00000000157211488271969,-0.0000000189668547534438,1,370225.5,5025803,370225.5,5025803,370225.5,5025803
ridge,0.00302057480439544,0.0782094597816467,-5.20684814453125,0.00000000144494016751651,-0.0000000184752604326377,1,371022.78125,5025802,371022.78125,5025802,371022.78125,5025802
ridge,0.00287307263351977,0.140468955039978,-36.8085632324219,0.0000000020036097225784,-0.0000000142637190947426,1,371108.90625,5025732,371108.90625,5025732,371108.90625,5025732
ridge,0.00626057665795088,0.0361780822277069,80.2678451538086,1.54903201377010e-010,-0.00000000428168656085859,1,353211.6875,5025932,353211.6875,5025932,353211.6875,5025932
ridge,0.00674406532198191,0.0226969588547945,-83.3395385742188,-1.26063381955532e-010,-0.00000000555419710224214,1,353408,5026068.5,353408,5026068.5,353408,5026068.5
ridge,0.0071969679556787,0.0941648110747337,-87.8591232299805,5.81131143206903e-010,-0.0000000061714255927825,1,353601,5026026.5,353601,5026026.5,353601,5026026.5
ridge,0.00768075278028846,0.463893175125122,77.8023910522461,-0.00000000286921353342962,-0.00000000618507378646882,1,353811.96875,5025944.5,353811.96875,5025944.5,353811.96875,5025944.5
ridge,0.00803841929882765,0.703457534313202,60.2000045776367,-0.00000000423912593916498,-0.00000000602612937328217,1,354036.9375,5025935.5,354036.9375,5025935.5,354036.9375,5025935.5
ridge,0.00819179508835077,0.363464057445526,80.5255432128906,-0.00000000191032700769256,-0.00000000525588994548798,1,354192.25,5026046.5,354192.25,5026046.5,354192.25,5026046.5
ridge,0.00828325375914574,0.203473299741745,-89.2963409423828,-8.57707349588566e-010,-0.000000004215331195212,1,354401.1875,5026098,354401.1875,5026098,354401.1875,5026098
ridge,0.00848071184009314,0.877247035503387,49.4917182922363,-6.90506984923900e-010,-7.87129472712422e-010,1,355377.125,5026027,355377.125,5026027,355377.125,5026027
ridge,0.00848902203142643,0.50245326757431,12.0064277648926,-5.69411739981263e-010,-0.0000000011332631499883,1,355505.03125,5026020,355505.03125,5026020,355505.03125,5026020
ridge,0.00193070608656853,0.310071647167206,3.55373978614807,0.00000000131380883949817,-0.00000000423711377095515,1,364870.09375,5025995.5,364870.09375,5025995.5,364870.09375,5025995.5
ridge,0.0019199779490009,0.308805733919144,-13.1204223632813,6.71545485886327e-010,-0.00000000217465356833202,1,364911.875,5025979.5,364911.875,5025979.5,364911.875,5025979.5
ridge,0.00142398464959115,0.444547653198242,-38.8935699462891,4.68862282332339e-010,-0.00000000105469522004853,1,368985.8125,5025988.5,368985.8125,5025988.5,368985.8125,5025988.5
ridge,0.00283183134160936,0.0394106432795525,-0.826095581054688,-8.43045633303063e-010,-0.000000021391318938413,1,370214.65625,5026000,370214.65625,5026000,370214.65625,5026000
ridge,0.00337658240459859,0.258717775344849,-20.6033477783203,-0.00000000720478965376969,-0.0000000278480669635428,1,370988.71875,5025996,370988.71875,5025996,370988.71875,5025996
